0
4
7
11
14
20
22
26
27
31
30
32
33
37
41
47
47
47
51
56
54
54
59
62
64
62
64
64
67
67
68
70
75
77
80
81
85
90
95
97
98
102
103
106
105
109
110
110
113
118
120
118
123
124
126
129
133
133
133
137
142
142
144
150
156
156
158
158
159
162
164
169
170
173
175
178
183
185
187
186
190
190
190
192
195
199
202
206
209
214
214
215
213
216
216
217
217
219
219
223
228
228
226
229
231
232
238
239
237
236
240
241
241
243
245
243
244
244
249
247
246
248
250
247
247
248
251
248
247
247
248
247
251
254
254
256
257
261
260
258
255
252
255
257
255
255
257
254
256
253
254
255
255
255
255
252
252
251
253
251
249
247
245
244
245
242
244
245
242
245
247
247
251
254
256
257
258
260
260
261
261
262
261
263
262
264
266
265
267
269
265
266
262
263
264
262
260
260
261
261
258
