0
0
0
0
0
0
0
1
6
12
31
45
80
141
246
389
518
699
901
1125
1370
1427
1538
1696
1481
1381
866
533
428
381
350
500
769
1148
1628
1845
2191
2653
3131
3253
3117
3200
3422
3775
3731
3753
3894
3758
3757
4027
4490
4937
5508
5951
6526
7217
7967
8208
8329
8609
8961
7899
6951
5998
5556
5120
4772
4530
4210
4263
4430
4763
4469
4011
3369
2911
2650
2618
2656
2927
3499
3939
4028
4244
4500
4896
5316
5891
6330
6914
6843
6207
5914
5377
4928
4419
3923
3210
2826
2740
2922
2885
2650
2601
2613
2869
3280
3620
3827
3786
4058
4358
4769
5181
5389
4755
4342
4063
4138
4327
4572
4787
5181
5610
5934
5501
5146
4584
4115
3547
3045
2628
2252
2157
2251
2717
3188
3728
4288
4809
5436
5718
6447
7215
7970
8818
9727
10041
10464
11197
11744
12430
13228
14036
14994
15940
16122
16298
16650
16868
16939
16638
16326
14085
12262
10963
9897
8355
7282
5713
4769
4145
4682
5285
6056
6870
7789
8801
9584
10424
11358
12362
13326
14284
15250
16209
17189
18151
19138
20142
21121
22107
22038
22447
23001
23327
22043
20871
20161
19639
14901
